ACCOUNT_NUMBER,MPXN,FUEL_TYPE,METER_SERIAL_NUMBER,METER_TYPE,METER_STATUS,EFFECTIVE_FROM,EFFECTIVE_TO,IS_CURRENT
6000034358,5977103433164,Electricity,MTR99197370,Smart,Active,2026-04-28,9999-12-31,True
6000037471,3966934240060,Electricity,MTR85326353,Traditional,Active,2022-07-27,2025-03-25,False
6000037471,3966934240060,Electricity,MTR85326353,Smart,Active,2025-03-25,9999-12-31,True
6000049568,9271657400535,Electricity,MTR95450315,Smart,Active,2023-09-03,9999-12-31,True
6000035717,6496795010755,Electricity,MTR32827435,Smart,Active,2025-04-03,9999-12-31,True
6000013318,8539686829174,Electricity,MTR72762707,Smart,Active,2026-01-08,9999-12-31,True
6000045196,9741956589568,Electricity,MTR79709185,Smart,Active,2026-01-01,2026-04-24,False
6000045196,9741956589568,Electricity,MTR79709185,Smart,Faulty,2026-04-24,2026-06-14,False
6000045196,9741956589568,Electricity,MTR79709185,Smart,Active (Replaced),2026-06-14,9999-12-31,True
6000045771,1027067506810,Electricity,MTR78563760,Smart,Active,2022-07-29,9999-12-31,True
6000039396,1424075948434,Electricity,MTR74637677,Traditional,Active,2026-05-05,9999-12-31,True
6000048830,2653139421488,Electricity,MTR16835440,Traditional,Active,2024-12-02,9999-12-31,True
6000009334,5996959674739,Electricity,MTR54201936,Traditional,Active,2026-03-23,9999-12-31,True
6000029052,2618923185388,Electricity,MTR63058324,Smart,Active,2023-06-05,9999-12-31,True
6000048175,2649474424920,Electricity,MTR83644678,Smart,Active,2024-08-13,9999-12-31,True
6000014493,3911402826553,Electricity,MTR73332935,Traditional,Active,2023-01-13,2025-12-11,False
6000014493,3911402826553,Electricity,MTR73332935,Smart,Active,2025-12-11,9999-12-31,True
6000019108,2314876793151,Electricity,MTR52739965,Traditional,Active,2026-01-15,9999-12-31,True
6000033693,5341873947160,Electricity,MTR90867496,Traditional,Active,2024-04-23,9999-12-31,True
6000004685,2452755958554,Electricity,MTR76840030,Smart,Active,2025-10-13,9999-12-31,True
6000021783,7453697118620,Electricity,MTR60892938,Traditional,Active,2025-04-13,9999-12-31,True
6000018267,4110132482866,Electricity,MTR36403011,Smart,Active,2025-03-09,9999-12-31,True
6000033598,8416419752506,Electricity,MTR36275863,Smart,Active,2023-01-31,9999-12-31,True
6000041549,9285090108071,Electricity,MTR49369105,Traditional,Active,2024-11-20,2025-07-27,False
6000041549,9285090108071,Electricity,MTR49369105,Smart,Active,2025-07-27,9999-12-31,True
6000019457,5718833650497,Electricity,MTR94150815,Traditional,Active,2025-06-17,9999-12-31,True
6000034120,2487556311109,Electricity,MTR19189596,Smart,Active,2026-03-04,9999-12-31,True
6000006944,8705378557702,Electricity,MTR52943813,Traditional,Active,2024-11-26,2026-07-10,False
6000006944,8705378557702,Electricity,MTR52943813,Smart,Active,2026-07-10,9999-12-31,True
6000025555,7238829971752,Electricity,MTR65603055,Traditional,Active,2023-08-02,2026-05-08,False
6000025555,7238829971752,Electricity,MTR65603055,Smart,Active,2026-05-08,9999-12-31,True
6000045948,1744998841901,Electricity,MTR19116091,Traditional,Active,2025-09-06,9999-12-31,True
6000010862,2011597683615,Electricity,MTR89408652,Traditional,Active,2024-04-07,9999-12-31,True
6000036149,4511119939394,Electricity,MTR17806084,Traditional,Active,2026-06-01,9999-12-31,True
6000007269,4089590879000,Electricity,MTR65313307,Traditional,Active,2023-04-01,2026-02-01,False
6000007269,4089590879000,Electricity,MTR65313307,Smart,Active,2026-02-01,9999-12-31,True
6000021868,7010967321198,Electricity,MTR75758993,Traditional,Active,2024-05-04,9999-12-31,True
6000031749,5293844052642,Electricity,MTR69201168,Smart,Active,2022-09-30,9999-12-31,True
6000004825,7968275846376,Electricity,MTR68002254,Traditional,Active,2023-04-17,9999-12-31,True
6000034723,8969335602721,Electricity,MTR59629021,Smart,Active,2026-07-24,9999-12-31,True
6000033089,5993850530156,Electricity,MTR15271714,Smart,Active,2026-03-17,9999-12-31,True
6000000398,6062208488461,Electricity,MTR31603798,Smart,Active,2024-10-11,9999-12-31,True
6000044758,6765651833013,Electricity,MTR40047873,Smart,Active,2024-05-14,9999-12-31,True
6000007875,8634714563351,Electricity,MTR11035195,Smart,Active,2025-07-29,9999-12-31,True
6000039068,4264725981668,Electricity,MTR51805532,Traditional,Active,2023-06-17,9999-12-31,True
6000015993,8671336545574,Electricity,MTR63950543,Traditional,Active,2022-10-26,9999-12-31,True
6000004378,9613780398693,Electricity,MTR44004904,Traditional,Active,2023-02-28,9999-12-31,True
6000039440,3892868569910,Electricity,MTR26405541,Traditional,Active,2025-10-26,9999-12-31,True
6000008997,4689927790942,Electricity,MTR70649528,Traditional,Active,2023-12-18,9999-12-31,True
6000006245,6042516550035,Electricity,MTR32246229,Traditional,Active,2025-12-28,2026-06-09,False
6000006245,6042516550035,Electricity,MTR32246229,Smart,Active,2026-06-09,9999-12-31,True
6000036054,8347285605136,Electricity,MTR31980564,Traditional,Active,2022-09-14,2026-05-14,False
6000036054,8347285605136,Electricity,MTR31980564,Smart,Active,2026-05-14,9999-12-31,True
6000031788,5160479730628,Electricity,MTR56430061,Traditional,Active,2026-02-05,9999-12-31,True
6000032941,7865647591358,Electricity,MTR12186657,Traditional,Active,2023-03-06,9999-12-31,True
6000039216,1304160374412,Electricity,MTR96697056,Smart,Active,2025-10-03,9999-12-31,True
6000016779,3619078719222,Electricity,MTR73967346,Traditional,Active,2023-05-20,2024-12-08,False
6000016779,3619078719222,Electricity,MTR73967346,Smart,Active,2024-12-08,9999-12-31,True
6000015788,8074268552691,Electricity,MTR82693395,Smart,Active,2024-04-14,9999-12-31,True
6000006729,5246210824740,Electricity,MTR26406737,Traditional,Active,2025-11-27,2026-07-17,False
6000006729,5246210824740,Electricity,MTR26406737,Smart,Active,2026-07-17,9999-12-31,True
6000004148,9619283054050,Electricity,MTR20134071,Traditional,Active,2023-07-08,2025-12-17,False
6000004148,9619283054050,Electricity,MTR20134071,Smart,Active,2025-12-17,9999-12-31,True
6000024157,2363951735352,Electricity,MTR98112039,Traditional,Active,2022-08-20,9999-12-31,True
6000044754,5658604301336,Electricity,MTR29840409,Smart,Active,2026-06-07,9999-12-31,True
6000014201,6871416665193,Electricity,MTR81814705,Traditional,Active,2025-08-01,9999-12-31,True
6000048476,4702285031407,Electricity,MTR97840067,Traditional,Active,2024-04-09,9999-12-31,True
6000017607,3670022228177,Electricity,MTR93283535,Smart,Active,2022-09-06,9999-12-31,True
6000012959,1627644453673,Electricity,MTR30461862,Traditional,Active,2022-07-28,2025-05-28,False
6000012959,1627644453673,Electricity,MTR30461862,Smart,Active,2025-05-28,9999-12-31,True
6000020209,6558018479053,Electricity,MTR63935860,Smart,Active,2023-05-04,9999-12-31,True
6000011789,3518607511978,Electricity,MTR64536894,Traditional,Active,2023-04-20,9999-12-31,True
6000033475,5103209238623,Electricity,MTR16715734,Traditional,Active,2023-03-28,2026-03-31,False
6000033475,5103209238623,Electricity,MTR16715734,Smart,Active,2026-03-31,9999-12-31,True
6000025681,2786848554837,Electricity,MTR38017930,Traditional,Active,2023-06-02,2026-04-17,False
6000025681,2786848554837,Electricity,MTR38017930,Smart,Active,2026-04-17,9999-12-31,True
6000036831,1288620417471,Electricity,MTR48762811,Smart,Active,2026-06-16,9999-12-31,True
6000012496,6219213504787,Electricity,MTR62098867,Traditional,Active,2022-08-12,9999-12-31,True
6000047667,6007701090809,Electricity,MTR99936221,Traditional,Active,2026-07-22,9999-12-31,True
6000048770,1803414831353,Electricity,MTR30018127,Traditional,Active,2023-04-06,9999-12-31,True
6000028351,1385947290912,Electricity,MTR78662236,Traditional,Active,2023-02-04,9999-12-31,True
6000000495,1515284622901,Electricity,MTR19546943,Smart,Active,2022-11-13,9999-12-31,True
6000028747,5134053873469,Electricity,MTR23120345,Smart,Active,2023-06-24,9999-12-31,True
6000007929,5418014265788,Electricity,MTR29995322,Smart,Active,2025-05-29,9999-12-31,True
6000037033,7528808629983,Electricity,MTR77975345,Smart,Active,2022-09-09,9999-12-31,True
6000025627,8975603311958,Electricity,MTR33713147,Traditional,Active,2023-05-18,2025-06-03,False
6000025627,8975603311958,Electricity,MTR33713147,Smart,Active,2025-06-03,9999-12-31,True
6000008650,1026123334732,Electricity,MTR14760800,Traditional,Active,2025-01-11,9999-12-31,True
6000035093,1058883820858,Electricity,MTR37609763,Smart,Active,2024-10-12,9999-12-31,True
6000003038,6375246909306,Electricity,MTR77426749,Smart,Active,2025-12-14,9999-12-31,True
6000035435,4843288436158,Electricity,MTR87822660,Smart,Active,2026-02-08,9999-12-31,True
6000044350,2384987573146,Electricity,MTR99659546,Traditional,Active,2023-09-19,9999-12-31,True
6000039989,4228624079493,Electricity,MTR76744583,Traditional,Active,2023-10-23,2025-08-16,False
6000039989,4228624079493,Electricity,MTR76744583,Smart,Active,2025-08-16,9999-12-31,True
6000047169,1763263133997,Electricity,MTR81932607,Smart,Active,2026-01-29,9999-12-31,True
6000039164,1570035022772,Electricity,MTR90215280,Smart,Active,2026-03-23,9999-12-31,True
6000040574,5875280819353,Electricity,MTR53289568,Traditional,Active,2023-03-09,2025-07-25,False
6000040574,5875280819353,Electricity,MTR53289568,Smart,Active,2025-07-25,9999-12-31,True
6000027744,3572980464037,Electricity,MTR82636121,Smart,Active,2024-12-27,9999-12-31,True
6000038304,4789462555445,Electricity,MTR89286919,Traditional,Active,2022-12-20,2026-04-12,False
6000038304,4789462555445,Electricity,MTR89286919,Smart,Active,2026-04-12,9999-12-31,True
6000018413,3263945433618,Electricity,MTR30252534,Smart,Active,2025-03-11,9999-12-31,True
6000048635,7992830786433,Electricity,MTR19206483,Traditional,Active,2024-07-25,9999-12-31,True
6000048787,9998266280327,Electricity,MTR93363050,Traditional,Active,2022-12-24,2025-03-31,False
6000048787,9998266280327,Electricity,MTR93363050,Smart,Active,2025-03-31,9999-12-31,True
6000000693,5875671275405,Electricity,MTR39912090,Smart,Active,2024-12-15,9999-12-31,True
6000026115,4257601965727,Electricity,MTR83727491,Traditional,Active,2025-09-27,9999-12-31,True
6000031314,2004902397624,Electricity,MTR97935301,Traditional,Active,2025-05-21,2026-07-13,False
6000031314,2004902397624,Electricity,MTR97935301,Smart,Active,2026-07-13,9999-12-31,True
6000009516,3312490300588,Electricity,MTR91916317,Traditional,Active,2023-12-16,9999-12-31,True
6000049651,6180382295447,Electricity,MTR17219037,Traditional,Active,2023-06-15,2025-04-17,False
6000049651,6180382295447,Electricity,MTR17219037,Smart,Active,2025-04-17,9999-12-31,True
6000043411,3382509626220,Electricity,MTR32273887,Smart,Active,2024-09-08,9999-12-31,True
6000031029,8154375736941,Electricity,MTR11937790,Traditional,Active,2024-05-15,9999-12-31,True
6000042399,3201666138180,Electricity,MTR52493059,Traditional,Active,2026-02-01,9999-12-31,True
6000011924,1004800036575,Electricity,MTR84395385,Smart,Active,2026-05-28,9999-12-31,True
6000013088,2052960068513,Electricity,MTR40183263,Smart,Active,2022-12-21,9999-12-31,True
6000036790,8962861981211,Electricity,MTR80794483,Smart,Active,2025-09-01,9999-12-31,True
6000036223,2541644970481,Electricity,MTR90317539,Traditional,Active,2024-03-13,9999-12-31,True
6000021442,6933399865402,Electricity,MTR92560152,Traditional,Active,2024-07-29,2025-02-01,False
6000021442,6933399865402,Electricity,MTR92560152,Smart,Active,2025-02-01,2025-07-05,False
6000021442,6933399865402,Electricity,MTR92560152,Smart,Faulty,2025-07-05,2025-07-20,False
6000021442,6933399865402,Electricity,MTR92560152,Smart,Active (Replaced),2025-07-20,9999-12-31,True
6000008230,9757720154386,Electricity,MTR43171823,Traditional,Active,2024-06-28,2025-02-22,False
6000008230,9757720154386,Electricity,MTR43171823,Smart,Active,2025-02-22,9999-12-31,True
6000023838,5041994268666,Electricity,MTR44387315,Smart,Active,2026-07-12,9999-12-31,True
6000034163,9031257676184,Electricity,MTR91593125,Traditional,Active,2022-09-24,9999-12-31,True
6000040005,9880615571420,Electricity,MTR69371374,Traditional,Active,2023-07-26,9999-12-31,True
6000043763,7700512233025,Electricity,MTR14253427,Smart,Active,2025-02-19,9999-12-31,True
6000019080,3733209569031,Electricity,MTR26988968,Smart,Active,2025-12-30,9999-12-31,True
6000000065,6520431060549,Electricity,MTR31546255,Smart,Active,2022-08-24,9999-12-31,True
6000015915,7324827301939,Electricity,MTR44993218,Traditional,Active,2024-10-26,9999-12-31,True
6000007725,8949385704644,Electricity,MTR17997627,Smart,Active,2023-02-23,9999-12-31,True
6000032930,3176958157524,Electricity,MTR21615681,Traditional,Active,2023-09-12,2025-08-05,False
6000032930,3176958157524,Electricity,MTR21615681,Smart,Active,2025-08-05,9999-12-31,True
6000031966,7484415870059,Electricity,MTR77202157,Smart,Active,2025-05-29,9999-12-31,True
6000021699,2099694951411,Electricity,MTR53536793,Traditional,Active,2023-11-11,2026-06-24,False
6000021699,2099694951411,Electricity,MTR53536793,Smart,Active,2026-06-24,9999-12-31,True
6000033780,3181371808901,Electricity,MTR77772041,Traditional,Active,2023-02-19,9999-12-31,True
6000005346,4363560940376,Electricity,MTR70443307,Smart,Active,2024-09-17,9999-12-31,True
6000001766,3993542804493,Electricity,MTR97223987,Traditional,Active,2025-03-18,2025-09-12,False
6000001766,3993542804493,Electricity,MTR97223987,Smart,Active,2025-09-12,9999-12-31,True
6000033773,1475700597405,Electricity,MTR48439731,Traditional,Active,2023-04-05,2025-10-24,False
6000033773,1475700597405,Electricity,MTR48439731,Smart,Active,2025-10-24,9999-12-31,True
6000009889,3681121635103,Electricity,MTR84240220,Traditional,Active,2024-10-21,2025-03-07,False
6000009889,3681121635103,Electricity,MTR84240220,Smart,Active,2025-03-07,9999-12-31,True
6000034956,3111955369514,Electricity,MTR90663779,Traditional,Active,2023-01-12,2025-06-09,False
6000034956,3111955369514,Electricity,MTR90663779,Smart,Active,2025-06-09,9999-12-31,True
6000026326,9253192575283,Electricity,MTR46411353,Traditional,Active,2022-09-15,2024-12-16,False
6000026326,9253192575283,Electricity,MTR46411353,Smart,Active,2024-12-16,9999-12-31,True
6000034198,4040971916395,Electricity,MTR69103749,Traditional,Active,2026-04-17,9999-12-31,True
6000044214,5333540890632,Electricity,MTR79338513,Traditional,Active,2023-05-07,9999-12-31,True
6000038941,6102289532031,Electricity,MTR67005177,Smart,Active,2026-02-28,9999-12-31,True
6000003138,1962830551764,Electricity,MTR53564578,Smart,Active,2026-01-20,9999-12-31,True
6000029723,8503191158213,Electricity,MTR47911131,Smart,Active,2025-08-05,9999-12-31,True
6000015455,4855741712427,Electricity,MTR77072533,Smart,Active,2024-01-09,9999-12-31,True
6000025296,1257730764620,Electricity,MTR87579164,Traditional,Active,2025-04-29,9999-12-31,True
6000048695,4701953268326,Electricity,MTR37646980,Traditional,Active,2024-05-20,2025-01-21,False
6000048695,4701953268326,Electricity,MTR37646980,Smart,Active,2025-01-21,9999-12-31,True
6000013637,7046204584774,Electricity,MTR81492610,Traditional,Active,2024-08-23,2026-01-06,False
6000013637,7046204584774,Electricity,MTR81492610,Smart,Active,2026-01-06,9999-12-31,True
6000016266,2766197103504,Electricity,MTR31817761,Smart,Active,2024-03-09,9999-12-31,True
6000018215,8547232238367,Electricity,MTR57116860,Traditional,Active,2026-06-03,9999-12-31,True
6000000866,5887891202803,Electricity,MTR82136306,Traditional,Active,2025-06-06,2025-12-08,False
6000000866,5887891202803,Electricity,MTR82136306,Smart,Active,2025-12-08,9999-12-31,True
6000029913,8985555124456,Electricity,MTR84219841,Smart,Active,2025-03-11,9999-12-31,True
6000010397,3189741354468,Electricity,MTR37028656,Smart,Active,2022-10-14,9999-12-31,True
6000031386,7216154259169,Electricity,MTR72701819,Traditional,Active,2024-12-24,9999-12-31,True
6000000488,4695161224924,Electricity,MTR56512244,Smart,Active,2026-05-21,9999-12-31,True
6000030198,5638410773657,Electricity,MTR51776970,Traditional,Active,2025-07-10,9999-12-31,True
6000018134,4648236667502,Electricity,MTR14069591,Smart,Active,2025-12-22,9999-12-31,True
6000044098,9850025472053,Electricity,MTR89450873,Traditional,Active,2026-07-28,9999-12-31,True
6000044962,9778145449264,Electricity,MTR34262690,Traditional,Active,2022-11-19,9999-12-31,True
6000019822,9204541970963,Electricity,MTR57110304,Smart,Active,2024-06-16,9999-12-31,True
6000034292,9731879920212,Electricity,MTR41187562,Smart,Active,2025-08-31,9999-12-31,True
6000009719,4779399661920,Electricity,MTR42452759,Smart,Active,2024-03-12,9999-12-31,True
6000041076,4477853206791,Electricity,MTR45403540,Traditional,Active,2025-12-04,2026-01-02,False
6000041076,4477853206791,Electricity,MTR45403540,Smart,Active,2026-01-02,9999-12-31,True
6000012471,1787898858417,Electricity,MTR18521482,Traditional,Active,2024-03-26,2026-01-07,False
6000012471,1787898858417,Electricity,MTR18521482,Smart,Active,2026-01-07,9999-12-31,True
6000040434,6646456984518,Electricity,MTR61616720,Traditional,Active,2023-11-09,2026-02-16,False
6000040434,6646456984518,Electricity,MTR61616720,Smart,Active,2026-02-16,9999-12-31,True
6000040804,2117667668840,Electricity,MTR27191832,Smart,Active,2025-11-08,9999-12-31,True
6000037406,4728644685379,Electricity,MTR49006248,Traditional,Active,2024-03-28,2026-02-20,False
6000037406,4728644685379,Electricity,MTR49006248,Smart,Active,2026-02-20,9999-12-31,True
6000048264,3450338327537,Electricity,MTR11972694,Traditional,Active,2025-04-12,2025-07-17,False
6000048264,3450338327537,Electricity,MTR11972694,Smart,Active,2025-07-17,9999-12-31,True
6000010259,6096006171248,Electricity,MTR85701766,Traditional,Active,2023-11-08,9999-12-31,True
6000040001,8569447476110,Electricity,MTR33524924,Smart,Active,2025-08-31,9999-12-31,True
6000041338,2076432853729,Electricity,MTR93560906,Smart,Active,2026-06-14,9999-12-31,True
