CALL_ID,ACCOUNT_NUMBER,CALL_DATE,CALL_DIRECTION,CALL_REASON,RELATED_COMPLAINT_ID,OUTCOME,AGENT_TEAM,CALL_DURATION_MINS
76878,6000049832,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,9
76879,6000041176,2026-02-06,Inbound,Payment / Direct Debit,5093.0,Escalated to Complaint,Collections,11
76880,6000012936,2026-02-06,Inbound,Payment / Direct Debit,37556.0,Escalated to Complaint,Collections,12
76881,6000005126,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,2
76882,6000032052,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,18
76883,6000007040,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,14
76884,6000017320,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,12
76885,6000033593,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,7
76886,6000042335,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,23
76887,6000038322,2026-02-06,Inbound,Service - General,,Information Provided,Customer Service,4
76888,6000000402,2026-02-06,Inbound,Service - General,,Information Provided,Customer Service,21
76889,6000026550,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,8
76890,6000014317,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,5
76891,6000022535,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,6
76892,6000048781,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,13
76893,6000011144,2026-02-06,Inbound,Payment / Direct Debit,7696.0,Escalated to Complaint,Collections,8
76894,6000023762,2026-02-06,Inbound,Payment / Direct Debit,21333.0,Escalated to Complaint,Collections,21
76895,6000033241,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,22
76896,6000006119,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,18
76897,6000047121,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,3
76898,6000003641,2026-02-06,Inbound,Service - General,33283.0,Escalated to Complaint,Customer Service,7
76899,6000006513,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,9
76900,6000026229,2026-02-06,Inbound,Service - General,,Follow-up Required,Customer Service,11
76901,6000000190,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,14
76902,6000019170,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
76903,6000015499,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,15
76904,6000024885,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,13
76905,6000040027,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,19
76906,6000008138,2026-02-06,Inbound,Service - General,42013.0,Escalated to Complaint,Customer Service,4
76907,6000043539,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
76908,6000039779,2026-02-06,Inbound,Service - General,29041.0,Escalated to Complaint,Customer Service,22
76909,6000001862,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
76910,6000008363,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,22
76911,6000042294,2026-02-06,Inbound,Service - General,3887.0,Escalated to Complaint,Customer Service,5
76912,6000015785,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,17
76913,6000047493,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
76914,6000035550,2026-02-06,Inbound,Service - General,,Resolved,Customer Service,8
76915,6000000796,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,20
76916,6000049281,2026-02-06,Inbound,Service - General,10662.0,Escalated to Complaint,Customer Service,3
76917,6000014797,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,9
76918,6000021101,2026-02-06,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,4
76919,6000030240,2026-02-06,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
76920,6000008987,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
76921,6000014157,2026-02-06,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,3
76922,6000034531,2026-02-06,Outbound,Debt / Collections,,Left Voicemail,Collections,11
76923,6000006100,2026-02-06,Outbound,Debt / Collections,,No Answer,Collections,3
76924,6000037749,2026-02-06,Inbound,Service - General,,Information Provided,Customer Service,21
76925,6000018958,2026-02-06,Inbound,Payment / Direct Debit,21240.0,Escalated to Complaint,Collections,22
76926,6000018398,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,19
76927,6000035862,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
76928,6000048689,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,22
76929,6000012473,2026-02-07,Inbound,Service - General,397.0,Escalated to Complaint,Customer Service,7
76930,6000035289,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
76931,6000028714,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,6
76932,6000024333,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,17
76933,6000020156,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,23
76934,6000041219,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,22
76935,6000028814,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,4
76936,6000028774,2026-02-07,Inbound,Service - General,,Resolved,Customer Service,15
76937,6000044546,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
76938,6000048815,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,14
76939,6000025722,2026-02-07,Inbound,Payment / Direct Debit,7800.0,Escalated to Complaint,Collections,20
76940,6000038251,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
76941,6000045648,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,16
76942,6000022977,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,18
76943,6000027667,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,18
76944,6000002400,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,11
76945,6000021462,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
76946,6000025483,2026-02-07,Inbound,Billing - Estimated Read,7314.0,Escalated to Complaint,Billing,22
76947,6000046560,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
76948,6000024840,2026-02-07,Inbound,Billing - Estimated Read,7908.0,Escalated to Complaint,Billing,3
76949,6000019428,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,13
76950,6000039510,2026-02-07,Inbound,Payment / Direct Debit,5660.0,Escalated to Complaint,Collections,2
76951,6000032223,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
76952,6000024961,2026-02-07,Inbound,Payment / Direct Debit,16168.0,Escalated to Complaint,Collections,12
76953,6000049950,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,6
76954,6000042924,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
76955,6000048548,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
76956,6000023942,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,6
76957,6000048409,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
76958,6000002955,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,13
76959,6000042640,2026-02-07,Inbound,Payment / Direct Debit,15287.0,Escalated to Complaint,Collections,21
76960,6000044432,2026-02-07,Inbound,Service - General,,Resolved,Customer Service,10
76961,6000019013,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
76962,6000006321,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,24
76963,6000011265,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,6
76964,6000002954,2026-02-07,Inbound,Payment / Direct Debit,3497.0,Escalated to Complaint,Collections,10
76965,6000004989,2026-02-07,Inbound,Service - General,647.0,Escalated to Complaint,Customer Service,2
76966,6000007309,2026-02-07,Inbound,Service - General,,Resolved,Customer Service,21
76967,6000005241,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,18
76968,6000017027,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,8
76969,6000009393,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,21
76970,6000039467,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
76971,6000037665,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,23
76972,6000040419,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
76973,6000014115,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,21
76974,6000001086,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
76975,6000037467,2026-02-07,Inbound,Service - General,,Resolved,Customer Service,2
76976,6000004755,2026-02-07,Inbound,Payment / Direct Debit,12855.0,Escalated to Complaint,Collections,19
76977,6000048226,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,15
76978,6000003590,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,18
76979,6000049448,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,7
76980,6000016686,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
76981,6000030673,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,3
76982,6000020222,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,4
76983,6000049079,2026-02-07,Inbound,Billing - Estimated Read,7323.0,Escalated to Complaint,Billing,20
76984,6000007988,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
76985,6000006770,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,9
76986,6000049334,2026-02-07,Inbound,Service - General,,Resolved,Customer Service,16
76987,6000031677,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,7
76988,6000026876,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,6
76989,6000015727,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,19
76990,6000004174,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,22
76991,6000046022,2026-02-07,Inbound,Service - General,,Resolved,Customer Service,19
76992,6000003982,2026-02-07,Inbound,Service - General,,Information Provided,Customer Service,20
76993,6000010349,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,11
76994,6000005048,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,10
76995,6000044215,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,13
76996,6000036326,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,11
76997,6000032426,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
76998,6000028126,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,7
76999,6000018601,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,22
77000,6000017007,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,11
77001,6000004249,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,19
77002,6000025616,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,12
77003,6000044559,2026-02-07,Inbound,Payment / Direct Debit,13261.0,Escalated to Complaint,Collections,21
77004,6000019312,2026-02-07,Inbound,Payment / Direct Debit,7644.0,Escalated to Complaint,Collections,19
77005,6000007333,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,2
77006,6000036338,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,17
77007,6000041993,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
77008,6000035890,2026-02-07,Inbound,Service - General,,Follow-up Required,Customer Service,10
77009,6000035642,2026-02-07,Inbound,Service - General,,Information Provided,Customer Service,19
77010,6000045493,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,12
77011,6000029607,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
77012,6000046683,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
77013,6000011475,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,20
77014,6000027036,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,15
77015,6000033233,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,13
77016,6000045208,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
77017,6000037664,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
77018,6000039764,2026-02-07,Inbound,Service - General,18898.0,Escalated to Complaint,Customer Service,4
77019,6000032871,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,14
77020,6000019827,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,5
77021,6000039758,2026-02-07,Inbound,Payment / Direct Debit,48415.0,Escalated to Complaint,Collections,4
77022,6000045629,2026-02-07,Inbound,Billing - Estimated Read,48550.0,Escalated to Complaint,Billing,20
77023,6000005440,2026-02-07,Inbound,Payment / Direct Debit,18906.0,Escalated to Complaint,Collections,10
77024,6000023676,2026-02-07,Inbound,Payment / Direct Debit,19975.0,Escalated to Complaint,Collections,19
77025,6000016926,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,23
77026,6000020855,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,2
77027,6000047078,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,21
77028,6000005502,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,17
77029,6000039538,2026-02-07,Inbound,Payment / Direct Debit,47797.0,Escalated to Complaint,Collections,7
77030,6000043502,2026-02-07,Inbound,Payment / Direct Debit,39827.0,Escalated to Complaint,Collections,7
77031,6000032513,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,2
77032,6000046640,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,22
77033,6000041176,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
77034,6000036223,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,14
77035,6000049390,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
77036,6000043398,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
77037,6000022295,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,15
77038,6000023168,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,6
77039,6000029230,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,13
77040,6000013842,2026-02-07,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
77041,6000046171,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
77042,6000011800,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
77043,6000011765,2026-02-07,Inbound,Debt / Collections,44450.0,Escalated to Complaint,Collections,19
77044,6000030426,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,11
77045,6000016985,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,4
77046,6000014329,2026-02-07,Outbound,Debt / Collections,,Left Voicemail,Collections,10
77047,6000047719,2026-02-07,Inbound,Payment / Direct Debit,23001.0,Escalated to Complaint,Collections,18
77048,6000020904,2026-02-07,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
77049,6000015286,2026-02-07,Inbound,Billing - Estimated Read,44025.0,Escalated to Complaint,Billing,22
77050,6000037792,2026-02-07,Inbound,Service - General,23047.0,Escalated to Complaint,Customer Service,8
77051,6000030989,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,3
77052,6000003747,2026-02-07,Inbound,Service - General,46759.0,Escalated to Complaint,Customer Service,23
77053,6000024517,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,9
77054,6000031805,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,7
77055,6000013883,2026-02-07,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
77056,6000007424,2026-02-07,Outbound,Debt / Collections,,No Answer,Collections,22
