CONTRACT_ID,ACCOUNT_NUMBER,MPXN,FUEL_TYPE,TARIFF_NAME,CONTRACT_TYPE,CONTRACT_START_DATE,CONTRACT_END_DATE,RENEWAL_NUMBER,DAYS_TO_EXPIRY_AT_ASOF,EXIT_FEE_APPLICABLE,ACQUISITION_CHANNEL,STATUS
6000006423-E-2,6000006423,3998751424971,Electricity,FixSecure 24,Fixed 24M,2025-12-28,2027-12-18,2,500,False,Price Comparison Site,Active
6000023548-E-1,6000023548,4517535351826,Electricity,EcoVariable,Fixed 24M,2026-01-14,2028-01-04,1,517,True,In-Store,Ended
6000024921-E-3,6000024921,2390260401839,Electricity,GreenFix 12,Fixed 12M,2026-02-13,2027-02-08,3,187,False,Telesales,Active
6000022813-E-1,6000022813,3633193560276,Electricity,DualSaver 18,Fixed 24M,2024-10-18,2026-10-08,1,64,True,Renewal Auto,Ended
6000014373-E-1,6000014373,3320845772317,Electricity,GreenFix 12,Fixed 12M,2026-01-04,2026-12-30,1,147,True,Price Comparison Site,Active
6000023245-E-2,6000023245,6249455175089,Electricity,EcoVariable,Fixed 24M,2025-10-09,2027-09-29,2,420,False,Telesales,Ended
6000010876-E-2,6000010876,6098547157428,Electricity,EcoVariable,Fixed 24M,2025-10-27,2027-10-17,2,438,False,Telesales,Active
6000015685-E-1,6000015685,3822493077946,Electricity,DualSaver 18,Fixed 12M,2026-05-02,2027-04-27,1,265,True,Price Comparison Site,Active
6000012245-E-2,6000012245,1823929505647,Electricity,FixSecure 12,Fixed 24M,2025-01-13,2027-01-03,2,151,True,Web,Ended
6000012922-E-1,6000012922,6014058343195,Electricity,FixSecure 24,Fixed 24M,2025-01-08,2026-12-29,1,146,False,Renewal Auto,Ended
6000010924-E-5,6000010924,2539301623998,Electricity,GreenFix 12,Fixed 12M,2026-07-08,2027-07-03,5,332,False,Renewal Auto,Active
6000022701-E-3,6000022701,9901345730066,Electricity,FixSecure 12,Fixed 12M,2026-03-17,2027-03-12,3,219,False,Web,Active
6000019007-E-3,6000019007,4525096614971,Electricity,PriceCapTracker,Fixed 12M,2025-10-29,2026-10-24,3,80,True,Web,Ended
6000011455-E-1,6000011455,1309948143801,Electricity,StandardVariable,Fixed 12M,2026-04-08,2027-04-03,1,241,True,In-Store,Active
6000011534-E-1,6000011534,2449333538014,Electricity,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000023293-E-1,6000023293,5792510013967,Electricity,DualSaver 18,Fixed 12M,2026-05-17,2027-05-12,1,280,True,Price Comparison Site,Active
6000018931-E-1,6000018931,4318236839754,Electricity,DualSaver 18,Fixed 24M,2025-02-18,2027-02-08,1,187,False,Telesales,Active
6000019982-E-1,6000019982,4727299433798,Electricity,FixSecure 12,Fixed 12M,2026-02-24,2027-02-19,1,198,True,Price Comparison Site,Active
6000019956-E-3,6000019956,3252096940413,Electricity,EcoVariable,Fixed 12M,2026-01-01,2026-12-27,3,144,True,Web,Active
6000011906-E-1,6000011906,8764091740249,Electricity,FixSecure 12,Fixed 24M,2025-05-07,2027-04-27,1,265,False,Price Comparison Site,Active
6000017917-E-1,6000017917,8515178736292,Electricity,DualSaver 18,Fixed 24M,2025-12-21,2027-12-11,1,493,True,Broker,Active
6000017102-E-3,6000017102,5516238837662,Electricity,DualSaver 18,Fixed 24M,2026-07-08,2028-06-27,3,692,True,Telesales,Ended
6000023400-E-1,6000023400,2086207979905,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Renewal Auto,Active
6000005534-E-3,6000005534,3926015704675,Electricity,StandardVariable,Fixed 12M,2026-03-29,2027-03-24,3,231,False,Broker,Ended
6000020969-E-1,6000020969,2259170952216,Electricity,GreenFix 12,Fixed 12M,2025-10-08,2026-10-03,1,59,True,Web,Ended
6000001467-E-1,6000001467,6151064002159,Electricity,FixSecure 24,Fixed 12M,2025-11-10,2026-11-05,1,92,True,Broker,Active
6000000019-E-1,6000000019,2963017033376,Electricity,FixSecure 24,Fixed 12M,2026-04-12,2027-04-07,1,245,True,Web,Active
6000012929-E-2,6000012929,7798423895771,Electricity,StandardVariable,Fixed 12M,2026-07-21,2027-07-16,2,345,False,Broker,Active
6000001230-E-1,6000001230,8894936398529,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000017392-E-4,6000017392,4236771401549,Electricity,FixSecure 12,Fixed 12M,2025-11-16,2026-11-11,4,98,True,Renewal Auto,Active
6000004875-E-1,6000004875,6004559533149,Electricity,PriceCapTracker,Fixed 24M,2026-05-03,2028-04-22,1,626,True,Web,Active
6000019887-E-1,6000019887,7777282152651,Electricity,FixSecure 24,Fixed 24M,2024-10-29,2026-10-19,1,75,True,Web,Active
6000024776-E-4,6000024776,6158383056379,Electricity,StandardVariable,Fixed 12M,2025-09-10,2026-09-05,4,31,True,Price Comparison Site,Active
6000015288-E-1,6000015288,6973153389394,Electricity,DualSaver 18,Fixed 12M,2026-04-22,2027-04-17,1,255,True,Renewal Auto,Active
6000000011-E-1,6000000011,3556931419322,Electricity,EcoVariable,Fixed 24M,2025-03-23,2027-03-13,1,220,True,In-Store,Ended
6000004538-E-2,6000004538,2180961702984,Electricity,FixSecure 24,Fixed 24M,2025-06-12,2027-06-02,2,301,True,Telesales,Active
6000016095-E-2,6000016095,9654089394954,Electricity,StandardVariable,Fixed 24M,2025-01-27,2027-01-17,2,165,True,Web,Active
6000011704-E-2,6000011704,4369953948485,Electricity,StandardVariable,Fixed 24M,2026-06-21,2028-06-10,2,675,True,Price Comparison Site,Ended
6000005700-E-1,6000005700,5711437652240,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000015087-E-1,6000015087,9044429567515,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,In-Store,Active
6000009874-E-1,6000009874,3566027504522,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000013666-E-3,6000013666,2834115089685,Electricity,EcoVariable,Fixed 12M,2026-01-27,2027-01-22,3,170,True,Renewal Auto,Ended
6000004165-E-1,6000004165,6288525448440,Electricity,PriceCapTracker,Fixed 24M,2026-02-27,2028-02-17,1,561,True,In-Store,Ended
6000000232-E-4,6000000232,1914508357638,Electricity,FixSecure 24,Fixed 12M,2025-12-14,2026-12-09,4,126,True,In-Store,Active
6000019382-E-1,6000019382,6056331067599,Electricity,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000006840-E-5,6000006840,2926243517566,Electricity,EcoVariable,Fixed 12M,2026-07-20,2027-07-15,5,344,True,Telesales,Active
6000016046-E-2,6000016046,2286317097373,Electricity,FixSecure 24,Fixed 24M,2025-01-21,2027-01-11,2,159,True,Broker,Active
6000022510-E-2,6000022510,8352620587968,Electricity,EcoVariable,Fixed 12M,2025-11-08,2026-11-03,2,90,False,Telesales,Ended
6000016639-E-3,6000016639,5758218043791,Electricity,GreenFix 12,Fixed 12M,2026-02-11,2027-02-06,3,185,True,Broker,Active
6000003647-E-4,6000003647,9139624393282,Electricity,PriceCapTracker,Fixed 12M,2025-10-21,2026-10-16,4,72,False,Renewal Auto,Ended
6000009541-E-4,6000009541,7756112987881,Electricity,DualSaver 18,Fixed 12M,2025-11-25,2026-11-20,4,107,True,Broker,Active
6000004948-E-2,6000004948,5090504793098,Electricity,PriceCapTracker,Fixed 24M,2024-10-12,2026-10-02,2,58,False,Telesales,Active
6000015365-E-2,6000015365,1759410519805,Electricity,GreenFix 12,Fixed 12M,2026-05-02,2027-04-27,2,265,True,Renewal Auto,Active
6000008320-E-1,6000008320,7031534173795,Electricity,PriceCapTracker,Fixed 12M,2026-07-20,2027-07-15,1,344,True,Price Comparison Site,Ended
6000011053-E-2,6000011053,1708487939735,Electricity,FixSecure 12,Fixed 12M,2026-02-27,2027-02-22,2,201,False,In-Store,Active
6000020547-E-2,6000020547,4562459753474,Electricity,DualSaver 18,Fixed 24M,2024-09-18,2026-09-08,2,34,True,Broker,Active
6000024578-E-4,6000024578,1053232613542,Electricity,EcoVariable,Fixed 12M,2026-07-17,2027-07-12,4,341,True,Web,Active
6000014547-E-2,6000014547,2428825027028,Electricity,PriceCapTracker,Fixed 12M,2026-05-06,2027-05-01,2,269,False,Broker,Active
6000006376-E-2,6000006376,1859858155886,Electricity,GreenFix 12,Fixed 24M,2026-05-13,2028-05-02,2,636,False,Web,Ended
6000001398-E-1,6000001398,4572588675289,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000023504-E-3,6000023504,1852222124988,Electricity,FixSecure 12,Fixed 12M,2026-05-23,2027-05-18,3,286,True,Price Comparison Site,Ended
6000014450-E-3,6000014450,9036567097974,Electricity,GreenFix 12,Fixed 12M,2025-09-04,2026-08-30,3,25,False,Web,Ended
6000020125-E-1,6000020125,7905610435031,Electricity,FixSecure 24,Fixed 12M,2026-01-31,2027-01-26,1,174,True,Web,Active
6000009850-E-3,6000009850,3453437447775,Electricity,GreenFix 12,Fixed 12M,2025-08-22,2026-08-17,3,12,True,Price Comparison Site,Ended
6000018372-E-3,6000018372,1819676339257,Electricity,StandardVariable,Fixed 12M,2025-11-19,2026-11-14,3,101,True,Web,Active
6000005429-E-4,6000005429,7297117294370,Electricity,DualSaver 18,Fixed 12M,2025-11-26,2026-11-21,4,108,False,Broker,Active
6000009363-E-2,6000009363,8948724423511,Electricity,FixSecure 12,Fixed 12M,2025-10-18,2026-10-13,2,69,False,Price Comparison Site,Active
6000018544-E-2,6000018544,9764618118752,Electricity,PriceCapTracker,Fixed 24M,2025-06-17,2027-06-07,2,306,True,Renewal Auto,Active
6000018424-E-1,6000018424,3085210843903,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000002760-E-1,6000002760,3318718946999,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000024766-E-1,6000024766,8073779770652,Electricity,FixSecure 12,Fixed 24M,2026-01-28,2028-01-18,1,531,True,Web,Active
6000013144-E-2,6000013144,7721636545084,Electricity,StandardVariable,Fixed 12M,2026-02-04,2027-01-30,2,178,False,Price Comparison Site,Active
6000009530-E-3,6000009530,3900936663064,Electricity,EcoVariable,Fixed 12M,2026-07-13,2027-07-08,3,337,False,Web,Active
6000016010-E-1,6000016010,6295082480337,Electricity,FixSecure 24,Fixed 24M,2025-05-07,2027-04-27,1,265,True,Broker,Active
6000005882-E-5,6000005882,6703666546209,Electricity,FixSecure 24,Fixed 12M,2026-07-06,2027-07-01,5,330,True,Web,Active
6000013434-E-4,6000013434,9352011770950,Electricity,EcoVariable,Fixed 12M,2025-10-29,2026-10-24,4,80,True,Price Comparison Site,Active
6000011029-E-2,6000011029,1315247656710,Electricity,FixSecure 24,Fixed 12M,2025-12-13,2026-12-08,2,125,True,Renewal Auto,Active
6000014644-E-4,6000014644,2247385474785,Electricity,GreenFix 12,Fixed 12M,2025-11-07,2026-11-02,4,89,True,Web,Ended
6000022790-E-1,6000022790,2822859915329,Electricity,EcoVariable,Fixed 24M,2026-01-27,2028-01-17,1,530,False,Broker,Active
6000009939-E-3,6000009939,8543700375022,Electricity,StandardVariable,Fixed 12M,2025-12-20,2026-12-15,3,132,True,Price Comparison Site,Ended
6000010660-E-1,6000010660,9462687235028,Electricity,EcoVariable,Fixed 24M,2025-12-16,2027-12-06,1,488,True,Telesales,Active
6000007740-E-1,6000007740,2053327127282,Electricity,StandardVariable,Fixed 12M,2025-10-18,2026-10-13,1,69,False,Broker,Active
6000005717-E-2,6000005717,4849011480835,Electricity,StandardVariable,Fixed 12M,2026-07-04,2027-06-29,2,328,True,Telesales,Active
6000018213-E-4,6000018213,6610690131971,Electricity,FixSecure 12,Fixed 12M,2026-06-09,2027-06-04,4,303,False,Price Comparison Site,Ended
6000001427-E-1,6000001427,2837771901847,Electricity,FixSecure 24,Fixed 12M,2025-12-19,2026-12-14,1,131,True,Web,Active
6000020872-E-1,6000020872,6270319598704,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Active
6000013372-E-1,6000013372,7954880620302,Electricity,FixSecure 12,Fixed 12M,2026-02-06,2027-02-01,1,180,False,Telesales,Active
6000003305-E-1,6000003305,9644743287161,Electricity,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000020039-E-1,6000020039,5625147772393,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Ended
6000004731-E-1,6000004731,8495275701232,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Ended
6000004013-E-3,6000004013,8762584830633,Electricity,EcoVariable,Fixed 12M,2026-02-28,2027-02-23,3,202,True,In-Store,Active
6000008741-E-2,6000008741,5099104461793,Electricity,PriceCapTracker,Fixed 12M,2025-11-13,2026-11-08,2,95,True,Telesales,Active
6000003736-E-1,6000003736,4835140237937,Electricity,GreenFix 12,Fixed 24M,2026-03-16,2028-03-05,1,578,True,In-Store,Active
6000020627-E-1,6000020627,5664769685454,Electricity,PriceCapTracker,Fixed 24M,2025-03-05,2027-02-23,1,202,True,Web,Active
6000022826-E-2,6000022826,9677462931376,Electricity,DualSaver 18,Fixed 12M,2026-02-11,2027-02-06,2,185,False,Telesales,Active
6000019567-E-1,6000019567,7770708246807,Electricity,EcoVariable,Fixed 24M,2024-08-21,2026-08-11,1,6,True,Web,Active
6000000060-E-2,6000000060,9475506199089,Electricity,FixSecure 24,Fixed 12M,2026-03-29,2027-03-24,2,231,True,In-Store,Active
6000020042-E-4,6000020042,6549373497410,Electricity,FixSecure 24,Fixed 12M,2026-06-05,2027-05-31,4,299,False,Broker,Active
6000011060-E-1,6000011060,9143550381377,Electricity,FixSecure 12,Fixed 24M,2025-01-25,2027-01-15,1,163,False,Price Comparison Site,Active
6000024215-E-3,6000024215,8679821113949,Electricity,StandardVariable,Fixed 12M,2026-02-08,2027-02-03,3,182,True,Price Comparison Site,Active
6000003713-E-4,6000003713,6875739880852,Electricity,EcoVariable,Fixed 12M,2025-09-21,2026-09-16,4,42,False,Telesales,Active
6000001910-E-1,6000001910,4009332292679,Electricity,PriceCapTracker,Fixed 24M,2025-02-05,2027-01-26,1,174,False,Web,Active
6000022919-E-3,6000022919,2712133655192,Electricity,DualSaver 18,Fixed 24M,2026-07-06,2028-06-25,3,690,True,Telesales,Active
6000003757-E-2,6000003757,7876837963452,Electricity,StandardVariable,Fixed 24M,2025-01-07,2026-12-28,2,145,True,Price Comparison Site,Active
6000021012-E-2,6000021012,5919820138359,Electricity,FixSecure 24,Fixed 12M,2026-04-18,2027-04-13,2,251,False,Web,Ended
6000023898-E-1,6000023898,4355785676109,Electricity,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Ended
6000011105-E-2,6000011105,2733471634234,Electricity,PriceCapTracker,Fixed 12M,2026-01-10,2027-01-05,2,153,True,Renewal Auto,Ended
6000023546-E-4,6000023546,5034243357069,Electricity,DualSaver 18,Fixed 12M,2026-01-03,2026-12-29,4,146,True,Renewal Auto,Ended
6000021522-E-2,6000021522,6114755784691,Electricity,StandardVariable,Fixed 12M,2026-03-06,2027-03-01,2,208,True,Renewal Auto,Active
6000010051-E-1,6000010051,4291189160515,Electricity,FixSecure 24,Fixed 12M,2025-10-07,2026-10-02,1,58,True,Price Comparison Site,Active
6000002220-E-2,6000002220,7459910810262,Electricity,PriceCapTracker,Fixed 24M,2025-05-02,2027-04-22,2,260,True,Price Comparison Site,Active
6000001245-E-3,6000001245,4791953984088,Electricity,FixSecure 24,Fixed 12M,2026-02-13,2027-02-08,3,187,False,Price Comparison Site,Active
6000005187-E-1,6000005187,3062860694544,Electricity,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000008194-E-4,6000008194,3632299581641,Electricity,GreenFix 12,Fixed 12M,2026-06-01,2027-05-27,4,295,False,Telesales,Ended
6000022182-E-1,6000022182,3506641143515,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000000144-E-4,6000000144,3332019975887,Electricity,FixSecure 24,Fixed 12M,2026-01-10,2027-01-05,4,153,False,Telesales,Active
6000008816-E-2,6000008816,2557300710086,Electricity,EcoVariable,Fixed 12M,2025-09-08,2026-09-03,2,29,False,Web,Ended
6000008036-E-3,6000008036,5105990949857,Electricity,PriceCapTracker,Fixed 12M,2026-01-28,2027-01-23,3,171,True,Renewal Auto,Ended
6000012547-E-1,6000012547,8193790472735,Electricity,PriceCapTracker,Fixed 24M,2025-05-08,2027-04-28,1,266,True,Price Comparison Site,Active
6000007732-E-3,6000007732,1956329209143,Electricity,DualSaver 18,Fixed 12M,2026-01-04,2026-12-30,3,147,False,Web,Ended
6000018532-E-3,6000018532,4608136321474,Electricity,PriceCapTracker,Fixed 12M,2026-06-20,2027-06-15,3,314,True,Price Comparison Site,Active
6000024378-E-1,6000024378,9206193786910,Electricity,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Ended
6000015260-E-1,6000015260,4817753865471,Electricity,StandardVariable,Fixed 12M,2026-07-23,2027-07-18,1,347,True,In-Store,Active
6000006522-E-3,6000006522,6693227161594,Electricity,DualSaver 18,Fixed 24M,2026-08-02,2028-07-22,3,717,True,Renewal Auto,Ended
6000021007-E-3,6000021007,7732154879992,Electricity,FixSecure 24,Fixed 12M,2025-10-31,2026-10-26,3,82,False,Renewal Auto,Active
6000021919-E-2,6000021919,2043658856541,Electricity,FixSecure 12,Fixed 24M,2024-10-24,2026-10-14,2,70,True,Price Comparison Site,Active
6000022571-E-1,6000022571,4254029359113,Electricity,PriceCapTracker,Fixed 12M,2026-05-09,2027-05-04,1,272,True,Web,Active
6000023325-E-2,6000023325,9939380169672,Electricity,EcoVariable,Fixed 24M,2024-09-19,2026-09-09,2,35,False,Web,Active
6000008549-E-3,6000008549,5809797340126,Electricity,PriceCapTracker,Fixed 12M,2025-10-30,2026-10-25,3,81,False,Renewal Auto,Ended
6000015981-E-2,6000015981,9590703507702,Electricity,StandardVariable,Fixed 12M,2026-02-23,2027-02-18,2,197,False,Telesales,Active
6000004563-E-3,6000004563,7091520754903,Electricity,PriceCapTracker,Fixed 12M,2025-08-26,2026-08-21,3,16,True,Renewal Auto,Ended
6000012451-E-3,6000012451,9900687205858,Electricity,EcoVariable,Fixed 12M,2026-06-15,2027-06-10,3,309,False,In-Store,Active
6000012016-E-4,6000012016,4466864827584,Electricity,DualSaver 18,Fixed 12M,2026-07-27,2027-07-22,4,351,True,Broker,Active
6000013853-E-2,6000013853,9802772509106,Electricity,EcoVariable,Fixed 24M,2025-04-07,2027-03-28,2,235,True,Price Comparison Site,Active
6000012910-E-2,6000012910,7997165655311,Electricity,PriceCapTracker,Fixed 24M,2025-03-07,2027-02-25,2,204,False,Price Comparison Site,Active
6000012116-E-2,6000012116,7989106147907,Electricity,FixSecure 12,Fixed 12M,2025-10-14,2026-10-09,2,65,False,Price Comparison Site,Active
6000024594-E-4,6000024594,9247667214658,Electricity,DualSaver 18,Fixed 12M,2026-04-23,2027-04-18,4,256,False,Web,Active
6000018292-E-3,6000018292,4097006337814,Electricity,FixSecure 12,Fixed 12M,2025-11-06,2026-11-01,3,88,True,In-Store,Ended
6000007762-E-2,6000007762,3219212317969,Electricity,GreenFix 12,Fixed 24M,2026-02-13,2028-02-03,2,547,False,Web,Active
6000023138-E-2,6000023138,9138889028605,Electricity,PriceCapTracker,Fixed 12M,2025-11-26,2026-11-21,2,108,True,Web,Active
6000022076-E-1,6000022076,1939611257446,Electricity,PriceCapTracker,Fixed 12M,2025-10-09,2026-10-04,1,60,False,Telesales,Active
6000009880-E-4,6000009880,3807602609177,Electricity,FixSecure 24,Fixed 12M,2026-05-26,2027-05-21,4,289,True,Renewal Auto,Active
6000024972-E-3,6000024972,2652627105674,Electricity,FixSecure 24,Fixed 12M,2026-04-17,2027-04-12,3,250,True,Price Comparison Site,Ended
6000009704-E-2,6000009704,2101218415419,Electricity,PriceCapTracker,Fixed 24M,2025-11-23,2027-11-13,2,465,True,Telesales,Active
6000012995-E-4,6000012995,1896831358287,Electricity,FixSecure 12,Fixed 12M,2025-11-11,2026-11-06,4,93,True,Renewal Auto,Ended
6000004152-E-1,6000004152,4653089187877,Electricity,EcoVariable,Fixed 24M,2026-04-16,2028-04-05,1,609,False,Telesales,Active
6000017751-E-1,6000017751,6613720161753,Electricity,PriceCapTracker,Fixed 12M,2026-07-22,2027-07-17,1,346,True,Renewal Auto,Ended
6000010364-E-1,6000010364,2520506028720,Electricity,EcoVariable,Fixed 24M,2024-12-27,2026-12-17,1,134,False,Telesales,Active
6000003740-E-1,6000003740,1589895859399,Electricity,FixSecure 12,Fixed 24M,2025-01-10,2026-12-31,1,148,True,Price Comparison Site,Active
6000016066-E-2,6000016066,4527861816398,Electricity,DualSaver 18,Fixed 12M,2026-04-19,2027-04-14,2,252,True,Renewal Auto,Active
6000021399-E-1,6000021399,4753271425889,Electricity,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000005562-E-1,6000005562,1129810754252,Electricity,PriceCapTracker,Fixed 24M,2025-12-28,2027-12-18,1,500,True,Price Comparison Site,Ended
6000007935-E-1,6000007935,5885089137221,Electricity,EcoVariable,Fixed 24M,2025-03-28,2027-03-18,1,225,True,Renewal Auto,Ended
6000013299-E-1,6000013299,5254802509504,Electricity,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
